age,gender,height_m,weight_kg,seatbelt,ride_drunkdriver,drive_drunk,drive_text,carried_weapon,unsafe_school,bullied,sad,days_smoke,days_drink
17,male,1.88,77.11,most of the time,no,0 times,0 days,no,no,no,no,0,1
16,female,1.55,48.99,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.65,68.95,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,female,1.5,52.16,always,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.63,61.24,always,yes,not drive,not drive,no,no,yes,no,0,2
16,female,1.63,52.16,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,55.34,always,no,0 times,0 days,no,no,no,yes,0,1
17,female,1.55,45.36,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,62.6,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.68,58.97,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.6,50.8,sometimes,no,0 times,0 days,no,no,no,no,0,0
16,female,1.57,53.98,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,male,1.6,45.36,always,yes,0 times,0 days,no,no,yes,yes,0,5
17,female,1.6,63.5,always,yes,0 times,all 30 days,no,no,yes,no,0,3
17,female,1.7,104.33,always,no,not drive,not drive,no,no,no,no,0,2
17,female,1.68,79.38,always,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.63,49.9,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.6,56.25,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.9,144.7,always,yes,2 or 3 times,all 30 days,no,no,no,yes,30,9
17,female,1.52,69.4,always,yes,0 times,0 days,no,no,no,yes,0,0
17,female,1.57,54.43,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.7,72.58,most of the time,no,not drive,not drive,no,no,no,yes,0,2
17,female,1.6,72.58,most of the time,yes,0 times,1 or 2 days,no,no,no,yes,2,3
17,female,1.65,68.04,always,yes,0 times,0 days,no,yes,yes,yes,0,0
17,male,1.7,58.97,most of the time,no,0 times,all 30 days,no,no,yes,no,0,0
17,male,1.7,54.89,most of the time,yes,0 times,0 days,yes,no,yes,yes,2,1
17,female,1.57,58.97,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.63,52.16,sometimes,yes,0 times,1 or 2 days,no,no,no,no,0,2
17,female,1.7,68.04,always,yes,0 times,1 or 2 days,no,no,no,yes,0,2
17,female,1.78,56.7,never,no,0 times,6 to 9 days,no,no,no,no,0,2
17,female,1.55,58.97,most of the time,yes,not drive,not drive,no,no,no,no,0,1
17,female,1.6,47.17,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.68,68.04,always,yes,0 times,0 days,no,no,no,no,0,0
17,male,1.68,95.26,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.7,79.38,most of the time,no,0 times,0 days,no,no,no,yes,0,1
17,male,1.83,83.92,always,yes,1 time,20 to 29 days,yes,no,no,no,0,2
17,male,1.78,99.79,most of the time,yes,0 times,0 days,no,no,no,no,0,0
17,male,1.73,63.5,always,no,0 times,1 or 2 days,no,no,no,yes,0,0
17,male,1.7,56.25,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,0
17,male,1.68,44.45,always,no,0 times,0 days,no,no,no,no,0,0
14,male,1.73,92.08,always,no,not drive,not drive,yes,no,yes,no,2,19
15,female,1.73,76.2,always,yes,not drive,not drive,no,yes,no,yes,0,0
14,male,1.68,51.71,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.75,63.5,always,no,0 times,0 days,yes,no,yes,no,1,4
15,male,1.7,66.23,most of the time,no,not drive,not drive,no,no,yes,no,0,0
14,male,1.68,95.71,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,female,1.6,73.48,most of the time,yes,0 times,0 days,no,no,no,yes,1,4
16,female,1.68,57.61,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.68,81.65,sometimes,no,not drive,not drive,no,yes,no,yes,0,0
15,female,1.6,51.26,always,yes,2 or 3 times,0 days,no,no,no,no,0,9
16,female,1.57,68.04,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.65,60.78,always,no,1 time,0 days,no,no,no,yes,1,3
16,male,1.73,64.86,most of the time,yes,0 times,0 days,no,no,no,no,0,0
15,male,1.68,73.48,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.68,81.65,sometimes,no,not drive,not drive,no,no,no,no,0,0
15,female,1.5,44.45,sometimes,no,not drive,not drive,no,no,no,yes,0,1
16,female,1.47,54.43,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.68,68.04,most of the time,yes,not drive,not drive,no,no,no,no,0,3
16,male,1.73,74.84,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.63,63.5,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.57,52.16,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.75,65.77,always,no,not drive,not drive,yes,no,no,no,0,8
15,male,1.85,109.32,always,no,not drive,not drive,yes,no,no,no,0,0
16,male,1.75,88.45,most of the time,no,0 times,0 days,no,yes,yes,no,2,15
15,male,1.78,67.59,always,no,not drive,not drive,no,yes,no,no,0,6
16,male,1.8,102.06,always,yes,0 times,0 days,no,no,no,no,0,0
16,male,1.88,101.61,always,yes,0 times,1 or 2 days,yes,no,no,yes,3,10
15,male,1.73,54.43,never,no,0 times,3 to 5 days,yes,no,no,no,0,0
15,male,1.7,52.16,always,yes,6 or more times,all 30 days,yes,no,no,no,0,30
15,male,1.73,65.77,always,yes,0 times,0 days,no,no,no,no,0,0
15,male,1.75,64.86,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.57,49.9,most of the time,no,not drive,not drive,no,no,no,yes,0,5
17,female,1.6,53.52,sometimes,no,0 times,0 days,no,no,no,no,0,1
16,male,1.65,49.9,most of the time,yes,not drive,not drive,no,no,no,no,0,1
16,male,1.7,57.61,always,no,0 times,0 days,no,no,no,no,0,4
15,female,1.52,72.58,sometimes,no,not drive,not drive,no,no,yes,yes,2,13
16,female,1.63,52.62,most of the time,no,0 times,0 days,no,no,yes,yes,0,0
16,female,1.63,55.79,most of the time,yes,0 times,1 or 2 days,no,no,no,no,0,0
16,female,1.7,71.67,always,no,not drive,not drive,no,no,no,no,0,1
16,female,1.45,45.81,sometimes,yes,0 times,0 days,no,no,no,no,0,1
15,female,1.5,52.16,always,yes,0 times,0 days,no,no,no,no,0,1
15,female,1.57,46.27,most of the time,no,0 times,0 days,no,no,yes,yes,0,2
15,female,1.68,74.84,most of the time,no,not drive,not drive,no,no,no,no,0,1
15,female,1.63,58.97,always,yes,not drive,not drive,no,no,no,no,0,5
15,female,1.55,62.14,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.55,46.27,always,no,not drive,not drive,no,no,no,no,0,1
16,female,1.52,55.79,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.55,49.9,always,no,not drive,not drive,no,yes,no,yes,0,0
15,female,1.63,88,most of the time,no,0 times,0 days,no,no,no,no,0,0
15,female,1.7,75.75,most of the time,no,0 times,0 days,no,no,no,no,0,0
15,female,1.55,70.31,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.65,58.97,always,no,0 times,0 days,yes,no,no,no,0,0
15,male,1.83,76.66,always,yes,0 times,0 days,no,no,no,no,0,0
16,male,1.83,102.06,always,yes,0 times,0 days,yes,no,no,yes,0,0
15,male,1.68,57.61,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,68.49,sometimes,yes,not drive,not drive,no,no,no,no,0,0
15,female,1.65,58.97,always,no,0 times,0 days,no,no,no,no,0,2
15,female,1.55,54.43,most of the time,no,0 times,0 days,no,no,no,yes,0,0
16,male,1.8,68.04,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,male,1.8,86.18,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.63,54.43,most of the time,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.8,79.38,rarely,no,0 times,0 days,yes,no,no,yes,0,4
16,male,1.68,56.7,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.78,70.31,always,no,0 times,0 days,no,no,yes,yes,0,1
15,male,1.65,83.01,sometimes,yes,0 times,0 days,yes,no,no,no,0,0
16,male,1.63,61.24,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,88.45,always,no,0 times,0 days,yes,no,no,yes,0,0
15,male,1.68,54.43,sometimes,yes,0 times,0 days,no,yes,yes,yes,0,2
15,male,1.7,56.7,always,yes,not drive,not drive,no,no,no,no,0,0
17,female,1.57,54.89,most of the time,yes,0 times,20 to 29 days,no,no,no,no,0,1
17,male,1.83,94.35,always,no,0 times,all 30 days,yes,no,no,no,0,0
17,female,1.55,49.9,most of the time,no,0 times,0 days,no,yes,yes,yes,0,0
17,male,1.63,65.77,most of the time,no,0 times,1 or 2 days,yes,no,no,no,0,0
17,male,1.75,68.04,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.78,79.38,always,no,0 times,0 days,no,no,yes,no,0,4
17,male,1.88,113.4,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.63,64.41,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.8,77.11,most of the time,yes,not drive,not drive,no,no,no,no,2,2
17,male,1.78,50.35,always,no,not drive,not drive,no,no,no,yes,0,0
17,male,1.73,70.31,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.73,79.38,always,no,0 times,3 to 5 days,no,no,no,no,0,3
17,female,1.5,53.52,most of the time,no,not drive,not drive,no,no,no,yes,0,1
17,female,1.55,54.43,most of the time,no,not drive,not drive,no,no,no,no,30,2
17,female,1.8,72.58,always,yes,0 times,1 or 2 days,no,no,no,no,0,1
17,female,1.6,56.7,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.57,63.5,never,yes,0 times,3 to 5 days,no,no,no,no,0,1
17,female,1.57,55.34,always,no,0 times,0 days,no,no,no,yes,0,1
17,female,1.65,58.97,always,no,0 times,6 to 9 days,no,no,no,no,0,0
14,female,1.6,55.34,most of the time,no,0 times,0 days,no,yes,no,no,0,4
15,female,1.85,102.06,rarely,yes,0 times,0 days,no,yes,no,yes,0,0
15,female,1.63,54.43,sometimes,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,55.34,most of the time,yes,not drive,not drive,no,no,yes,yes,0,0
14,female,1.57,60.33,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.52,45.36,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.7,87.54,always,no,not drive,not drive,no,no,no,yes,0,0
15,female,1.7,51.26,always,yes,not drive,not drive,no,no,no,no,0,1
14,female,1.6,81.65,always,no,not drive,not drive,yes,no,yes,no,0,3
14,male,1.6,95.26,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.75,63.5,always,no,not drive,not drive,no,no,no,no,0,2
15,male,1.7,68.04,most of the time,no,0 times,0 days,no,no,no,no,0,0
15,male,1.65,55.34,always,no,0 times,0 days,yes,no,yes,no,0,1
14,male,1.63,81.65,most of the time,no,not drive,not drive,yes,no,no,no,0,0
14,male,1.78,62.6,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.68,60.78,always,yes,not drive,not drive,no,no,yes,no,0,1
17,male,1.73,54.43,always,no,0 times,0 days,yes,no,no,yes,0,0
15,male,1.63,71.22,always,no,not drive,not drive,no,no,yes,yes,0,1
15,male,1.68,54.43,always,no,not drive,not drive,yes,no,yes,yes,0,0
15,male,1.68,65.77,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,0
15,male,1.7,63.5,most of the time,yes,not drive,not drive,yes,no,no,no,0,1
15,female,1.63,61.69,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.57,54.43,always,yes,not drive,not drive,no,no,yes,yes,0,0
14,female,1.55,58.97,always,yes,not drive,not drive,no,no,no,yes,1,19
14,female,1.57,68.49,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.65,54.43,always,yes,not drive,not drive,no,no,no,yes,0,0
14,female,1.65,54.43,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.47,54.43,always,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.47,29.94,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.6,53.07,sometimes,yes,not drive,not drive,yes,no,yes,no,0,1
17,female,1.7,69.4,most of the time,no,0 times,0 days,yes,no,no,no,0,1
15,female,1.55,53.98,sometimes,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.63,66.23,always,no,not drive,not drive,no,yes,yes,no,0,0
16,female,1.65,54.43,always,yes,0 times,0 days,yes,no,no,yes,0,2
14,female,1.63,95.26,always,yes,not drive,not drive,no,no,no,no,0,0
15,male,1.75,59.88,always,no,0 times,0 days,no,no,yes,no,0,6
15,male,1.75,70.31,always,yes,not drive,not drive,no,no,no,no,0,0
14,male,1.6,54.89,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.68,48.08,always,yes,not drive,not drive,no,no,no,no,0,0
14,male,1.73,84.82,most of the time,no,not drive,not drive,no,no,no,no,0,0
14,male,1.63,58.97,always,yes,0 times,0 days,no,no,no,no,0,0
17,female,1.68,90.72,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.68,53.98,rarely,no,not drive,not drive,no,no,no,yes,0,2
15,female,1.52,52.62,most of the time,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.65,54.43,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.65,64.86,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.5,49.44,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.5,55.79,most of the time,no,0 times,0 days,no,yes,yes,no,0,1
15,female,1.63,50.8,most of the time,no,not drive,not drive,no,yes,yes,yes,0,1
16,female,1.63,47.63,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,49.9,always,yes,0 times,all 30 days,no,no,yes,yes,0,1
15,female,1.57,44.45,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,49.9,always,no,0 times,0 days,no,yes,yes,yes,0,2
15,male,1.7,66.23,always,no,0 times,0 days,no,no,yes,yes,0,0
16,male,1.68,70.31,always,no,0 times,0 days,no,no,yes,no,0,0
15,male,1.78,58.97,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.88,79.38,always,no,0 times,0 days,yes,no,yes,yes,0,0
15,male,1.68,58.97,always,yes,0 times,0 days,no,no,no,no,0,2
16,male,1.7,74.84,most of the time,no,not drive,not drive,no,no,no,no,0,2
15,male,1.65,51.26,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.8,72.58,most of the time,no,0 times,0 days,no,no,yes,no,0,2
16,male,1.7,60.78,sometimes,yes,2 or 3 times,0 days,no,no,no,no,27,5
16,male,1.7,50.8,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.73,65.77,always,yes,0 times,0 days,no,no,no,no,0,0
17,male,1.78,72.58,sometimes,yes,4 or 5 times,all 30 days,yes,no,no,no,4,14
16,male,1.63,54.43,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.75,64.41,sometimes,no,0 times,0 days,no,no,no,yes,0,0
14,female,1.55,49.9,most of the time,yes,1 time,all 30 days,yes,no,no,no,0,2
14,female,1.6,55.34,always,no,not drive,not drive,yes,no,no,no,0,0
15,female,1.55,62.6,always,no,0 times,0 days,no,no,no,no,0,0
14,female,1.63,56.7,always,no,not drive,not drive,no,no,no,yes,0,1
14,female,1.5,49.9,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.7,52.16,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.63,63.5,always,yes,0 times,0 days,no,no,no,no,0,0
15,female,1.68,56.25,most of the time,no,not drive,not drive,no,no,no,no,0,0
14,female,1.57,52.16,always,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.68,68.95,most of the time,yes,not drive,not drive,no,no,yes,yes,0,0
14,male,1.65,74.39,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.85,80.74,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.7,55.79,always,no,not drive,not drive,no,yes,yes,no,0,0
14,male,1.83,63.5,always,no,0 times,0 days,no,no,no,no,0,0
14,male,1.78,68.04,always,no,not drive,not drive,no,no,no,no,0,1
15,male,1.57,45.36,most of the time,no,0 times,0 days,no,no,no,no,0,0
14,male,1.73,72.58,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.7,56.25,always,yes,2 or 3 times,all 30 days,yes,no,yes,no,0,19
15,male,1.78,70.31,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.7,81.19,always,no,not drive,not drive,no,no,yes,yes,0,0
15,male,1.73,79.38,always,yes,not drive,not drive,yes,no,yes,yes,0,1
14,male,1.75,68.04,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.78,64.86,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.83,65.77,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.73,54.43,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.75,72.58,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.63,54.43,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.83,81.65,most of the time,no,not drive,not drive,no,no,no,no,0,0
17,male,1.88,99.79,rarely,no,0 times,all 30 days,no,no,no,no,6,8
17,male,1.7,62.14,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.88,100.25,most of the time,yes,not drive,not drive,yes,no,no,yes,0,0
17,male,1.68,68.95,always,no,0 times,0 days,no,no,no,no,2,2
17,male,1.73,72.12,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.65,65.32,always,no,0 times,0 days,no,no,no,no,0,2
17,male,1.83,88.45,always,no,not drive,not drive,no,no,yes,no,0,0
17,male,1.73,65.77,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.57,57.61,always,yes,0 times,0 days,no,no,no,no,0,1
17,female,1.65,55.34,always,no,not drive,not drive,no,no,no,yes,0,1
17,female,1.6,44.45,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.5,48.54,always,no,0 times,0 days,no,no,yes,no,0,5
17,female,1.52,54.43,most of the time,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.55,53.52,always,no,0 times,0 days,yes,no,yes,yes,0,0
16,female,1.63,68.04,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,47.63,always,no,not drive,not drive,no,yes,yes,yes,0,0
16,female,1.55,70.31,most of the time,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.73,65.77,always,yes,not drive,not drive,no,no,no,no,2,6
17,female,1.65,57.61,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.63,47.63,most of the time,no,0 times,1 or 2 days,no,no,yes,no,0,0
16,female,1.55,43.55,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.6,69.85,always,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.73,83.92,always,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.52,43.55,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.68,58.06,always,no,not drive,not drive,no,yes,no,no,0,0
15,female,1.63,77.11,most of the time,no,not drive,not drive,no,no,yes,no,0,0
14,female,1.6,46.27,always,no,0 times,0 days,no,no,no,no,0,0
14,female,1.52,39.01,never,no,not drive,not drive,no,no,no,no,0,0
15,female,1.55,56.25,always,yes,0 times,0 days,yes,no,yes,yes,0,1
15,female,1.5,46.72,most of the time,no,not drive,not drive,no,no,no,no,0,1
15,female,1.55,55.79,most of the time,no,not drive,not drive,no,no,yes,no,0,0
14,female,1.55,51.71,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.55,57.61,most of the time,no,0 times,0 days,no,no,yes,yes,2,16
14,female,1.63,86.18,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.9,85.73,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.5,47.63,rarely,yes,not drive,not drive,no,yes,yes,yes,3,1
14,female,1.5,61.69,sometimes,no,not drive,not drive,no,no,no,yes,0,0
15,male,1.78,73.48,always,no,not drive,not drive,no,no,no,no,0,2
15,male,1.6,59.88,rarely,yes,not drive,not drive,no,no,no,no,0,0
14,male,1.68,55.79,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.78,133.81,always,no,0 times,0 days,yes,no,no,no,0,0
14,male,1.65,56.7,most of the time,yes,not drive,not drive,no,no,yes,yes,0,1
15,male,1.7,65.32,most of the time,yes,not drive,not drive,yes,no,no,no,0,7
14,male,1.78,95.26,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.73,61.69,most of the time,no,6 or more times,all 30 days,yes,yes,no,yes,0,15
14,male,1.7,73.48,most of the time,no,not drive,not drive,yes,no,no,yes,1,2
14,male,1.68,60.33,most of the time,no,not drive,not drive,no,no,yes,no,0,0
14,male,1.68,58.97,always,yes,not drive,not drive,no,no,yes,no,0,0
15,male,1.75,79.38,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.78,58.97,always,no,not drive,not drive,yes,no,no,no,0,0
14,male,1.6,70.76,most of the time,yes,not drive,not drive,no,no,no,no,0,0
15,male,1.63,55.79,always,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.78,84.37,most of the time,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.68,113.4,always,no,not drive,not drive,no,no,no,no,1,1
14,male,1.75,56.25,most of the time,yes,not drive,not drive,yes,yes,yes,yes,30,30
14,male,1.68,69.85,most of the time,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.65,61.24,most of the time,no,not drive,not drive,no,no,no,no,5,3
15,male,1.83,66.68,most of the time,no,0 times,0 days,no,no,no,no,0,0
16,male,1.8,86.18,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.7,63.5,sometimes,yes,0 times,3 to 5 days,no,no,yes,yes,0,4
16,male,1.83,56.7,most of the time,no,not drive,not drive,no,no,no,yes,0,1
15,male,1.65,56.7,most of the time,yes,not drive,not drive,no,no,no,no,0,0
16,male,1.68,57.15,always,no,not drive,not drive,yes,no,no,yes,0,1
17,male,1.83,99.79,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.7,61.24,always,yes,0 times,0 days,no,yes,no,no,0,5
15,male,1.85,67.13,most of the time,no,not drive,not drive,no,no,yes,no,0,0
16,male,1.73,64.41,most of the time,no,0 times,0 days,no,no,no,no,0,5
16,male,1.78,68.95,always,yes,0 times,0 days,no,no,no,no,0,0
15,male,1.65,47.63,most of the time,no,not drive,not drive,no,yes,yes,yes,0,0
17,male,1.75,65.77,always,yes,1 time,3 to 5 days,no,no,no,yes,3,19
16,male,1.7,61.24,always,no,0 times,0 days,no,no,no,no,0,3
16,male,1.7,63.5,most of the time,no,0 times,0 days,yes,no,no,yes,2,1
16,female,1.57,50.8,always,yes,not drive,not drive,no,yes,yes,yes,0,0
16,female,1.65,50.8,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.63,45.81,always,no,not drive,not drive,no,no,yes,yes,0,3
16,female,1.7,46.72,always,no,0 times,0 days,no,no,no,yes,0,0
15,female,1.55,46.27,never,yes,not drive,not drive,yes,no,no,yes,19,5
16,female,1.63,55.79,always,no,not drive,not drive,yes,no,yes,no,0,0
16,female,1.65,58.97,rarely,yes,not drive,not drive,no,yes,no,no,0,4
17,male,1.65,77.11,always,no,0 times,1 or 2 days,no,no,no,yes,0,0
17,male,1.75,63.5,most of the time,no,0 times,0 days,no,no,no,no,1,5
17,male,1.85,76.2,always,yes,0 times,3 to 5 days,yes,no,no,yes,2,4
17,male,1.7,78.93,always,no,not drive,not drive,no,no,no,no,0,3
17,male,1.73,63.5,always,no,0 times,0 days,no,no,no,yes,0,0
17,male,1.7,67.59,always,no,0 times,0 days,no,no,no,yes,0,0
17,male,1.73,58.97,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,104.33,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.52,59.42,most of the time,no,not drive,not drive,no,no,yes,yes,0,1
17,female,1.6,55.79,always,no,0 times,0 days,yes,no,no,no,0,0
17,male,1.75,100.7,always,no,0 times,3 to 5 days,yes,no,no,no,0,0
